2026-09-11T17:31:23.494,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:23.613,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:24.5,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:24.534,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:25.496,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:25.66,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:26.502,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:26.685,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:27.501,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:27.607,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:28.504,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:28.528,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:29.499,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:29.552,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:30.009,192.168.4.2,192.168.1.1,17,366,normale
2026-09-11T17:31:30.499,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:30.679,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:31.5,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:31.601,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:32.505,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:32.625,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:33.5,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:33.546,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:34.506,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:34.674,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:35.502,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:35.799,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:36.511,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:36.618,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:37.503,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:37.539,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:38.509,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:38.566,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:39.037,192.168.4.2,192.168.1.1,17,366,normale
2026-09-11T17:31:39.505,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:39.689,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:40.506,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:40.715,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:41.506,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:42.059,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:42.51,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:42.557,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:43.506,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:43.685,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:44.511,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:44.708,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:45.507,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:45.634,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:46.512,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:46.55,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:47.508,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:47.574,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:48.514,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:48.701,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:49.517,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:49.622,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:50.516,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:50.544,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:51.512,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:51.569,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:52.512,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:52.695,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:53.512,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:53.619,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:54.329,192.168.4.2,192.168.1.1,17,366,normale
2026-09-11T17:31:54.514,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:54.538,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:55.514,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:55.563,192.168.4.3,192.168.4.2,1,122,normale
